Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
8cb4ccd83cb9625c4d095d86751ca598	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	0.9999986084575331
8825a1fef0d97ce79a64d00eac77d5aa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Tistrellales;f__Geminicoccaceae;g__Incertae_Sedis;s__	0.9999988668695349
16bcf7b999fc82ad6547d6c4b7589e94	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadia;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Incertae_Sedis;s__	0.9999999999843112
9a259ad93162845d84cc8accf96b8976	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Incertae_Sedis;s__	0.9709807894490755
3c909df7bd1a13f79f4e1ff981a01f0e	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus_Nitrososphaera;s__	0.9999987477136497
bdf8a26094624622d68509a87fa75ba7	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae	0.9107970955459638
1dbfd825768442bc6a6a3dc54b613e6b	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Euzebyales;f__Euzebyaceae;g__Incertae_Sedis;s__	0.9999995050039505
81b35651e52e52afd1c4ddfef00ed25a	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__PAUC26f;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999999894348407
ade0f8a47688c3103a4b5b27a8682676	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;s__	0.9557172342148637
0fd0d931e539ae60c0fba2e5e7f05285	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__	0.9999997744953617
607cdb0cb94c902ca714a2321ce987c8	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Limibaculum;s__	0.9999998340605881
68d5901376043b0cf4f847284b53b740	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiales_Incertae_Sedis;g__Nordella;s__	0.9999988543231977
9d92b9e9dcba375ef9f03a10be377049	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__Incertae_Sedis;s__	0.9999999997396856
dcece32e6721f47a5d0849ec92f722a4	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Frankiales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9991570549817174
5433577fc00db5d95ead26e72c153f9e	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_10;s__	0.9999841116812717
ec44342c9c521f8ad556a51762934e18	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999999999998864
d55832c57794f777400854043c794564	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__	0.9999999999978115
e0b24e2025cedfb436fda4c9e17c08e1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhodobiaceae;g__Afifella;s__	0.9996068227259485
ef0c7928901deab56b8d8abef337ac5c	d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__	0.9999999999888588
79549b05d8c4bd9214b1d48ba72a3496	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methyloligellaceae;g__Incertae_Sedis;s__	0.9988630152709502
77a6204c67e4aeb57eba6e0ce72f20a6	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9996649275357076
8e335c56fd9c2370e679def859d340ce	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;s__	0.9399521401396932
15e31c476dd5843a373c12c644e16336	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9997844844868969
7fafea646b3d5abbdc704fa0bf0d0787	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9998328157176869
fb945e2f373fabb63e38cad0284f341c	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Roseimaritima;s__	0.9999999152685356
d703dd04df7d87a6de945dd6892e8839	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Urania-1B-19_marine_sediment_group;s__	0.988052043894176
c7826f9e0cd6d8efc2c0f5833d4dd737	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Microtrichales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9893623181687908
f36c50279a8fa1c121cb9dda1ab1cb42	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999993423326051
9acb555d3c5dd77e9035a661e7ad1bb6	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__	0.9901977193951851
a8435f63b7d529d595cb5a3fb737b3ea	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae	0.9970168985555201
274e1a441b97bacbcc8b549ded93512e	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__TRA3-20;g__Incertae_Sedis;s__	0.9999991692229356
31fb0a721c4bc8403a1c204baba11daa	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__	0.8527843187173668
2dbc1777a3d602a5d81f1a8df3da37f7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Incertae_Sedis;s__	0.9999999729084696
7c87699066af977f17176b75e6d3f7c4	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__	0.9999999908969955
d3ac14e193d870746f08f2e205a904d2	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__	0.9904739127336126
4c94fdb429e29377ee23c7a4617e8036	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Incertae_Sedis;s__	0.9983168876750259
048248139938aad54c73f98a6bd6777a	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Microtrichales;f__Iamiaceae;g__Iamia;s__	0.9991300474852636
51121c8f8cc8a7a03d9d7f1dd5142aa5	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__	0.961172185062696
51aee664c21bd301061e44d482f6716c	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999999200603927
cfbbf3ba7281dc4603525c562e10d508	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Marine_Group_II;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999941341690236
4a3aed16abe782a8e34be4186bebdc8d	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__Halohasta;s__	0.9999970628189422
26b4b526e1e97e0a1322abc26264cfea	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__	0.9855173492382693
